ProblemName,Seed,T_Default,T_VIA,T_VILCP,T_Achterberg2013,T_VILCP',T_All,N_Default,N_VIA,N_VILCP,N_Achterberg2013,N_VILCP',N_All,T_presolve_VIA,T_presolve_VILCP,Rows_Default,Rows_VIA,Rows_VILCP,Rows_Achterberg2013,Rows_VILCP',Rows_All,Cols_Default,Cols_VIA,Cols_VILCP,Cols_Achterberg2013,Cols_VILCP',Cols_All,Nnz_Default,Nnz_VIA,Nnz_VILCP,Nnz_Achterberg2013,Nnz_VILCP',Nnz_All
supportcase10,1,7200.05,7200.43,7200.04,7200.03,7200.15,7200.10,361,427,422,354,362,451,0.37,8.87,105209,105209,105209,105209,105209,105209,8955,8955,8955,8955,8955,8955,361283,361283,361283,361283,361283,361283
supportcase10,2,7200.04,7200.03,7200.05,7200.03,7200.05,7200.03,639,684,548,653,652,509,0.40,8.98,105209,105209,105209,105209,105209,105209,8955,8955,8955,8955,8955,8955,361283,361283,361283,361283,361283,361283
supportcase10,3,7200.13,7200.05,7200.41,7200.06,7200.40,7200.29,489,537,419,489,489,436,0.34,8.95,105209,105209,105209,105209,105209,105209,8955,8955,8955,8955,8955,8955,361283,361283,361283,361283,361283,361283
supportcase10,4,7200.05,7200.03,7201.05,7200.03,7200.05,7200.81,431,436,351,408,400,351,0.37,8.92,105209,105209,105209,105209,105209,105209,8955,8955,8955,8955,8955,8955,361283,361283,361283,361283,361283,361283
supportcase10,5,7200.04,7200.03,7200.98,7200.02,7200.05,7200.07,580,761,465,662,574,430,0.34,8.88,105209,105209,105209,105209,105209,105209,8955,8955,8955,8955,8955,8955,361283,361283,361283,361283,361283,361283
supportcase12,1,7200.15,7200.05,7200.58,7200.24,7200.38,7200.59,10495,10630,10709,10868,10326,10924,0.12,0.30,13943,13943,13943,13943,13943,13943,77448,77448,77448,77448,77448,77448,171905,171905,171905,171905,171905,171905
supportcase12,2,7200.04,7200.74,7200.09,7200.18,7200.08,7200.62,12498,12498,12498,12498,12498,12342,0.14,0.39,13943,13943,13943,13943,13943,13943,77448,77448,77448,77448,77448,77448,171905,171905,171905,171905,171905,171905
supportcase12,3,7200.49,7200.50,7200.90,7200.23,7200.25,7200.94,13183,14412,13725,13273,13807,13629,0.12,0.39,13943,13943,13943,13943,13943,13943,77448,77448,77448,77448,77448,77448,171905,171905,171905,171905,171905,171905
supportcase12,4,7200.07,7200.39,7200.04,7200.06,7200.40,7200.04,8836,8772,8309,8530,8380,8629,0.13,0.30,13943,13943,13943,13943,13943,13943,77448,77448,77448,77448,77448,77448,171905,171905,171905,171905,171905,171905
supportcase12,5,7200.64,7203.05,7201.96,7201.96,7200.22,7200.05,9917,11079,10613,11060,9656,11201,0.13,0.30,13943,13943,13943,13943,13943,13943,77448,77448,77448,77448,77448,77448,171905,171905,171905,171905,171905,171905
supportcase18,1,1309.77,1298.49,1325.63,1320.28,1296.02,1323.82,34680,34680,34680,34680,34680,34680,0.07,1.28,240,240,240,240,240,240,13410,13410,13410,13410,13410,13410,28920,28920,28920,28920,28920,28920
supportcase18,2,6954.57,6755.82,7013.12,7086.88,7072.30,6798.24,158053,158053,158053,158053,158053,158053,0.09,1.75,240,240,240,240,240,240,13410,13410,13410,13410,13410,13410,28920,28920,28920,28920,28920,28920
supportcase18,3,4631.53,4326.45,4396.38,4493.33,4507.76,4509.79,113574,113574,113574,113574,113574,113574,0.08,1.58,240,240,240,240,240,240,13410,13410,13410,13410,13410,13410,28920,28920,28920,28920,28920,28920
supportcase18,4,6403.50,6150.21,6428.53,6428.78,6129.87,6378.40,132273,132273,132273,132273,132273,132273,0.08,1.59,240,240,240,240,240,240,13410,13410,13410,13410,13410,13410,28920,28920,28920,28920,28920,28920
supportcase18,5,1833.92,1830.22,1860.97,1846.10,1824.08,1875.81,52580,52580,52580,52580,52580,52580,0.08,1.52,240,240,240,240,240,240,13410,13410,13410,13410,13410,13410,28920,28920,28920,28920,28920,28920
supportcase19,1,7200.64,7200.60,7200.65,7200.63,7200.61,7200.67,0,0,0,0,0,0,0.23,0.47,10711,10711,10711,10711,10711,10711,1429096,1429096,1429096,1429096,1429096,1429096,4287093,4287093,4287093,4287093,4287093,4287093
supportcase19,2,7200.77,7201.01,7200.98,7201.13,7200.98,7201.01,0,0,0,0,0,0,0.24,0.48,10711,10711,10711,10711,10711,10711,1429096,1429096,1429096,1429096,1429096,1429096,4287093,4287093,4287093,4287093,4287093,4287093
supportcase19,3,7201.08,7201.10,7200.98,7201.45,7201.03,7201.25,0,0,0,0,0,0,0.24,0.47,10711,10711,10711,10711,10711,10711,1429096,1429096,1429096,1429096,1429096,1429096,4287093,4287093,4287093,4287093,4287093,4287093
supportcase19,4,7201.03,7200.92,7200.99,7201.01,7200.98,7200.90,0,0,0,0,0,0,0.26,0.48,10711,10711,10711,10711,10711,10711,1429096,1429096,1429096,1429096,1429096,1429096,4287093,4287093,4287093,4287093,4287093,4287093
supportcase19,5,7200.78,7200.86,7201.02,7200.85,7201.05,7200.99,0,0,0,0,0,0,0.26,0.46,10711,10711,10711,10711,10711,10711,1429096,1429096,1429096,1429096,1429096,1429096,4287093,4287093,4287093,4287093,4287093,4287093
supportcase22,1,7200.30,7224.08,7220.90,7200.07,7214.89,7200.07,62,64,65,59,64,60,0.07,0.70,259962,259962,259962,259962,259962,259962,6489,6489,6489,6489,6489,6489,2227548,2227548,2227548,2227548,2227548,2227548
supportcase22,2,7200.06,7200.05,7202.08,7200.06,7200.06,7200.05,69,73,67,67,65,65,0.07,0.70,259962,259962,259962,259962,259962,259962,6489,6489,6489,6489,6489,6489,2227548,2227548,2227548,2227548,2227548,2227548
supportcase22,3,7200.07,7200.29,7200.29,7200.07,7200.30,7200.08,53,61,62,58,58,58,0.07,0.71,259962,259962,259962,259962,259962,259962,6489,6489,6489,6489,6489,6489,2227548,2227548,2227548,2227548,2227548,2227548
supportcase22,4,7206.29,7200.05,7245.88,7200.18,7200.18,7205.69,101,110,101,101,101,96,0.07,0.70,259962,259962,259962,259962,259962,259962,6489,6489,6489,6489,6489,6489,2227548,2227548,2227548,2227548,2227548,2227548
supportcase22,5,7200.06,7200.05,7200.36,7200.26,7200.07,7200.06,63,78,60,86,54,89,0.07,0.70,259962,259962,259962,259962,259962,259962,6489,6489,6489,6489,6489,6489,2227548,2227548,2227548,2227548,2227548,2227548
supportcase26,1,1215.53,1175.96,1474.40,1207.00,1223.63,1483.26,331813,331813,393248,331813,331813,393248,0.01,0.01,434,434,434,434,434,434,436,436,436,436,436,436,1264,1264,1264,1264,1264,1264
supportcase26,2,1768.18,1752.70,1814.74,1803.59,1799.76,1781.33,522385,522385,517145,522385,522385,517145,0.01,0.01,434,434,434,434,434,434,436,436,436,436,436,436,1264,1264,1264,1264,1264,1264
supportcase26,3,1760.92,1739.63,1752.40,1792.38,1750.37,1786.26,503777,503777,503777,503777,503777,503777,0.01,0.01,434,434,434,434,434,434,436,436,436,436,436,436,1264,1264,1264,1264,1264,1264
supportcase26,4,1597.80,1589.90,1463.82,1593.10,1604.77,1463.16,438848,438848,360091,438848,438848,360091,0.01,0.01,434,434,434,434,434,434,436,436,436,436,436,436,1264,1264,1264,1264,1264,1264
supportcase26,5,1196.84,1172.92,1198.69,1209.66,1192.55,1200.67,331533,331533,331533,331533,331533,331533,0.01,0.01,434,434,434,434,434,434,436,436,436,436,436,436,1264,1264,1264,1264,1264,1264
supportcase33,1,199.83,186.53,227.59,198.94,201.01,224.30,1875,1875,2832,1875,1875,2832,0.56,1.36,2293,2293,2293,2293,2293,2293,6093,6093,6093,6093,6093,6093,48161,48161,48161,48161,48161,48161
supportcase33,2,296.04,280.50,265.91,286.51,294.18,270.32,3308,3308,4243,2900,3317,4243,1.31,2.83,2284,2284,2284,2284,2284,2284,6092,6092,6092,6092,6092,6092,47991,47991,47991,47991,47991,47991
supportcase33,3,505.39,511.77,195.58,197.26,186.95,193.87,9423,9423,1996,1694,1694,1996,1.34,1.34,2296,2296,2296,2296,2296,2296,6093,6093,6093,6093,6093,6093,48774,48774,48774,48774,48774,48774
supportcase33,4,332.18,325.35,522.97,358.82,332.38,496.30,5178,5178,8574,5178,5178,8574,0.61,1.39,2289,2289,2289,2289,2289,2289,6089,6089,6089,6089,6089,6089,48577,48577,48577,48577,48577,48577
supportcase33,5,224.76,209.24,194.86,226.39,217.12,214.40,2298,2298,2008,2298,2298,2008,0.62,1.32,2292,2292,2292,2292,2292,2292,6092,6092,6092,6092,6092,6092,48389,48389,48389,48389,48389,48389
supportcase40,1,1687.78,1686.31,1690.79,1711.99,1683.11,1699.91,10893,10893,10893,10893,10893,10893,0.01,0.00,8469,8469,8469,8469,8469,8469,5068,5068,5068,5068,5068,5068,24192,24192,24192,24192,24192,24192
supportcase40,2,2039.41,2018.60,2064.56,2029.76,2049.33,2063.61,12776,12776,12776,12776,12776,12776,0.01,0.01,8469,8469,8469,8469,8469,8469,5068,5068,5068,5068,5068,5068,24192,24192,24192,24192,24192,24192
supportcase40,3,1359.46,1359.00,1372.13,1357.24,1355.83,1374.67,8324,8324,8324,8324,8324,8324,0.01,0.00,8469,8469,8469,8469,8469,8469,5068,5068,5068,5068,5068,5068,24192,24192,24192,24192,24192,24192
supportcase40,4,1250.26,1255.12,1251.62,1229.47,1231.21,1251.99,7544,7544,7544,7544,7544,7544,0.01,0.00,8469,8469,8469,8469,8469,8469,5068,5068,5068,5068,5068,5068,24192,24192,24192,24192,24192,24192
supportcase40,5,1329.80,1314.74,1442.96,1338.78,1322.78,1316.98,7398,7398,7398,7398,7398,7398,0.01,0.00,8469,8469,8469,8469,8469,8469,5068,5068,5068,5068,5068,5068,24192,24192,24192,24192,24192,24192
supportcase42,1,7200.08,7202.00,7200.20,7200.55,7200.04,7200.07,73973,75664,74130,75664,74569,73973,0.01,0.31,18157,18157,18157,18157,18157,18157,19183,19183,19183,19183,19183,19183,435089,435089,435089,435089,435089,435089
supportcase42,2,7200.08,7200.15,7201.37,7201.94,7203.33,7200.11,57502,58203,57922,57502,57922,57502,0.01,0.36,18157,18157,18157,18157,18157,18157,19183,19183,19183,19183,19183,19183,435089,435089,435089,435089,435089,435089
supportcase42,3,7200.16,7200.03,7200.11,7200.01,7200.02,7200.05,55072,61712,53577,54360,55932,52323,0.01,0.71,18157,18157,18157,18157,18157,18157,19183,19183,19183,19183,19183,19183,435089,435089,435089,435089,435089,435089
supportcase42,4,7200.18,7200.24,7200.29,7200.21,7200.22,7200.30,35241,36750,36420,35312,34908,36353,0.01,0.36,18157,18157,18157,18157,18157,18157,19183,19183,19183,19183,19183,19183,435089,435089,435089,435089,435089,435089
supportcase42,5,7200.07,7200.03,7200.07,7200.04,7200.33,7200.17,59025,62634,59701,58609,58290,60210,0.01,0.36,18157,18157,18157,18157,18157,18157,19183,19183,19183,19183,19183,19183,435089,435089,435089,435089,435089,435089
supportcase6,1,7200.08,7200.23,7200.23,7201.01,7200.40,7200.45,16590,16954,18761,16679,16741,17995,8.79,25.47,763,763,763,763,763,763,130043,130043,130043,130043,130043,130043,583550,583550,583550,583550,583550,583550
supportcase6,2,7201.00,7200.44,7200.96,7200.63,7200.47,7200.50,16442,16488,17129,16691,16705,16751,4.07,18.47,763,763,763,763,763,763,130043,130043,130043,130043,130043,130043,583550,583550,583550,583550,583550,583550
supportcase6,3,7200.04,7200.14,7200.21,7200.07,7200.05,7200.21,14498,14335,17235,14709,14403,17247,11.36,17.53,763,763,763,763,763,763,130043,130043,130043,130043,130043,130043,583550,583550,583550,583550,583550,583550
supportcase6,4,7200.48,7200.29,7200.31,7201.17,7200.09,7200.94,15953,16046,18970,15529,16016,19136,3.72,15.49,763,763,763,763,763,763,130043,130043,130043,130043,130043,130043,583550,583550,583550,583550,583550,583550
supportcase6,5,7200.29,7200.27,7200.20,7200.48,7200.88,7200.77,16017,16141,19369,15799,15313,19689,5.77,19.50,763,763,763,763,763,763,130043,130043,130043,130043,130043,130043,583550,583550,583550,583550,583550,583550
supportcase7,1,138.62,137.97,142.66,141.09,138.99,141.91,85,85,85,85,85,85,0.08,1.24,3360,3360,3360,3360,3360,3360,12068,12068,12068,12068,12068,12068,238817,238817,238817,238817,238817,238817
supportcase7,2,97.45,95.92,98.53,98.55,100.77,98.94,22,22,22,22,22,22,0.07,1.11,3360,3360,3360,3360,3360,3360,12068,12068,12068,12068,12068,12068,238817,238817,238817,238817,238817,238817
supportcase7,3,98.26,96.64,98.68,97.70,99.64,98.78,9,9,9,9,9,9,0.08,1.09,3360,3360,3360,3360,3360,3360,12068,12068,12068,12068,12068,12068,238817,238817,238817,238817,238817,238817
supportcase7,4,86.75,85.01,88.09,89.06,89.05,89.50,11,11,11,11,11,11,0.07,1.17,3360,3360,3360,3360,3360,3360,12068,12068,12068,12068,12068,12068,238817,238817,238817,238817,238817,238817
supportcase7,5,98.34,96.59,98.74,98.09,99.26,98.63,10,10,10,10,10,10,0.07,0.98,3360,3360,3360,3360,3360,3360,12068,12068,12068,12068,12068,12068,238817,238817,238817,238817,238817,238817
swath1,1,21.78,20.45,24.87,21.36,22.50,25.48,103,103,211,103,103,211,0.01,0.69,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
swath1,2,21.21,20.38,24.37,21.40,22.37,25.40,133,133,135,133,133,135,0.01,0.70,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
swath1,3,21.12,20.44,23.25,20.53,22.11,23.46,115,115,115,115,115,115,0.01,0.48,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
swath1,4,18.61,18.99,21.89,19.35,19.76,21.76,119,119,119,119,119,119,0.01,0.50,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
swath1,5,22.99,22.90,30.00,23.00,23.19,32.33,135,135,203,135,135,203,0.01,0.60,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
swath3,1,221.00,212.47,214.96,223.98,222.16,225.52,18939,18939,18813,18939,18939,18813,0.05,1.41,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
swath3,2,173.12,167.25,178.59,153.94,173.00,177.20,12618,12618,12640,12618,12618,12640,0.05,1.40,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
swath3,3,339.11,328.93,311.43,343.18,323.47,307.15,28489,28489,22432,28489,28489,22432,0.09,2.46,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
swath3,4,177.44,164.48,180.70,174.08,177.63,153.73,13159,13159,12999,13159,13159,12999,0.05,1.39,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
swath3,5,147.85,140.57,141.44,141.94,148.26,146.75,10835,10835,10835,10835,10835,10835,0.05,1.50,482,482,482,482,482,482,6260,6260,6260,6260,6260,6260,25480,25480,25480,25480,25480,25480
tbfp-network,1,788.28,771.96,1069.05,799.94,805.83,1071.12,358,358,318,358,358,318,1.11,1.85,2435,2435,2435,2435,2435,2435,72746,72746,72746,72746,72746,72746,215835,215835,215835,215835,215835,215835
tbfp-network,2,453.80,443.14,429.84,450.81,448.52,431.35,36,36,66,42,42,66,4.09,1.95,2435,2435,2435,2435,2435,2435,72746,72746,72746,72746,72746,72746,215835,215835,215835,215835,215835,215835
tbfp-network,3,225.39,218.22,224.13,237.67,230.25,238.89,6,6,1,1,1,1,4.78,10.37,2435,2435,2435,2435,2435,2435,72745,72745,72745,72745,72745,72745,215833,215833,215833,215833,215833,215833
tbfp-network,4,237.17,241.10,262.38,240.05,235.49,262.84,1,1,5,3,3,5,4.91,5.36,2435,2435,2435,2435,2435,2435,72746,72746,72746,72746,72746,72746,215835,215835,215835,215835,215835,215835
tbfp-network,5,283.31,287.19,224.38,305.94,304.39,235.82,6,6,7,5,5,7,3.23,3.71,2435,2435,2435,2435,2435,2435,72744,72744,72744,72744,72744,72744,215830,215830,215830,215830,215830,215830
thor50dday,1,7200.04,7200.38,7200.04,7200.12,7200.30,7200.10,12527,12602,12581,12156,12090,12552,0.80,0.81,53360,53360,53360,53360,53360,53360,106260,106260,106260,106260,106260,106260,212060,212060,212060,212060,212060,212060
thor50dday,2,7200.34,7200.15,7200.18,7200.06,7200.13,7200.15,10882,11102,10690,11006,10874,11015,0.63,0.68,53360,53360,53360,53360,53360,53360,106260,106260,106260,106260,106260,106260,212060,212060,212060,212060,212060,212060
thor50dday,3,7200.24,7200.33,7200.54,7200.09,7200.12,7200.08,9690,9833,9593,9989,9978,9778,0.62,0.59,53360,53360,53360,53360,53360,53360,106260,106260,106260,106260,106260,106260,212060,212060,212060,212060,212060,212060
thor50dday,4,7200.26,7200.06,7200.31,7200.17,7201.12,7200.16,8718,9572,8768,8754,8912,8870,0.78,0.81,53360,53360,53360,53360,53360,53360,106260,106260,106260,106260,106260,106260,212060,212060,212060,212060,212060,212060
thor50dday,5,7200.04,7200.12,7200.04,7200.06,7200.09,7200.12,31148,31577,31148,31148,31148,32687,0.91,1.36,53360,53360,53360,53360,53360,53360,106260,106260,106260,106260,106260,106260,212060,212060,212060,212060,212060,212060
timtab1,1,78.72,76.88,79.06,77.94,78.36,78.73,10129,10129,10129,10129,10129,10129,0.00,0.00,161,161,161,161,161,161,361,361,361,361,361,361,811,811,811,811,811,811
timtab1,2,84.88,83.38,84.83,85.18,85.44,85.61,9805,9805,9805,9805,9805,9805,0.00,0.00,161,161,161,161,161,161,361,361,361,361,361,361,811,811,811,811,811,811
timtab1,3,78.84,78.18,77.99,77.97,78.66,77.22,11264,11264,11264,11264,11264,11264,0.00,0.00,161,161,161,161,161,161,361,361,361,361,361,361,811,811,811,811,811,811
